 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,774945,1,1,55,110,55,55,55.0,0.0,110,110,110.0,0.0,212.91833,2.5808284,774945.0,0.0,774945,774945,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,1.2904142,1.2904142,55,110,73.333336,31.754265,1008.3333,0,0,0,0,0,0,0,0,1,110.0,55.0,110.0,20,0,0,0,0,0,0,1,55,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
65274,20506,7,2,11601,26,4380,0,1657.2858,1763.2115,20,6,13.0,9.899495,567004.75,438.89594,2563.25,6646.893,18994,14,20506,3417.6667,8129.882,20012,14,990,990.0,0.0,990,990,0,0,0,0,164,40,341.3635,97.53243,0,4380,1162.7,1645.2418,2.7068205e+06,0,0,0,1,0,0,0,0,0,1291.8889,1657.2858,13.0,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0
80,117240504,20,17,1727,3184,429,0,86.35,175.77626,796,0,187.29411,348.0409,41.888252,0.3155906,3.2566808e+06,4.6190345e+06,10100000,55,117000000,6.169309e+06,4.7735335e+06,10100000,315,117000000,7.326046e+06,4.3073635e+06,10100000,328,0,0,0,0,412,484,0.1705895,0.14500108,0,796,129.23685,266.9121,71242.08,0,0,0,1,0,0,0,0,0,132.72974,86.35,187.29411,412,0,0,0,0,0,0,20,1727,17,3184,8192,294,15,20,648584.44,2.072694e+06,6897992,23449,1e+07,21927.004,10100000,9999806
45688,106,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18867.924,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9433.962,9433.962,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,119869713,41,52,2054,68110,517,0,50.09756,132.33684,4344,0,1309.8077,1038.056,585.3355,0.77584237,1.3029316e+06,3.3101865e+06,10300000,0,120000000,2.9967428e+06,4.572535e+06,10300000,49,117000000,2.2885492e+06,4.24381e+06,10400000,48,0,0,0,0,1320,1672,0.34203804,0.43380433,0,4344,746.42554,997.83527,995675.2,0,0,0,1,0,0,0,0,1,754.4516,50.09756,1309.8077,1320,0,0,0,0,0,0,41,2054,52,68110,29200,1073,7,32,462001.2,1.1934994e+06,4060537,101856,1.01e+07,35455.527,10300000,10100000
80,115826323,26,32,1165,28465,521,0,44.807693,138.00058,2860,0,889.53125,865.28015,255.81404,0.5007497,2.0320408e+06,3.9920088e+06,10000000,1,116000000,4.633053e+06,4.9950355e+06,10000000,1,111000000,3.5654608e+06,4.8785835e+06,10000000,42,0,0,0,0,532,784,0.22447401,0.27627572,0,2860,502.2034,767.649,589284.94,0,0,0,1,0,0,0,0,1,510.86206,44.807693,889.53125,532,0,0,0,0,0,0,26,1165,32,28465,8192,351,25,20,47708.0,37667.0,161277,36167,1e+07,627.7538,10000000,9999370
80,111115709,20,20,2780,1920,585,6,139.0,236.79128,366,6,96.0,159.9342,42.29825,0.3599851,2.8491208e+06,4.247459e+06,10000000,576,111000000,5.845078e+06,4.484504e+06,10100000,32156,111000000,5.8450695e+06,4.522078e+06,10100000,576,0,0,0,0,400,400,0.17999256,0.17999256,6,585,114.78049,198.86874,39548.777,0,0,0,0,1,0,0,0,1,117.65,139.0,96.0,400,0,0,0,0,0,0,20,2780,20,1920,63142,8639,19,20,1.4772758e+06,2.2848e+06,4932327,59020,9.628373e+06,1.1475571e+06,10000000,6362614
1047,63,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,253968.25,63492.062,21.0,11.269427,34,14,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,48,40,31746.031,31746.031,2,6,3.6,2.1908903,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0
55383,138,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,86956.52,14492.754,138.0,0.0,138,138,138,138.0,0.0,138,138,0,0.0,0.0,0,0,0,0,0,0,40,0,14492.754,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5592,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,584681,8,5,382,3788,201,0,47.75,74.77729,3502,0,757.6,1538.6166,7132.094,22.234346,48723.418,44723.29,99190,62,490888,70126.86,52003.375,139765,973,492024,123006.0,83618.73,193975,2012,0,0,0,0,172,112,13.682674,8.551672,0,3502,297.85715,926.30237,858036.1,0,0,0,1,0,0,0,0,0,320.76923,47.75,757.6,172,0,0,0,0,0,0,8,382,5,3788,8192,60,7,20,0.0,0.0,0,0,0.0,0.0,0,0
53540,65,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,184615.39,30769.23,65.0,0.0,65,65,65,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0,0,0,40,0,30769.23,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
54690,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750000.0,2.0,1.4142135,3,1,4,2.0,1.4142135,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,395,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,154,2,2,78,134,39,39,39.0,0.0,67,67,67.0,0.0,1.3766234e+06,25974.025,51.333332,49.54123,102,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12987.013,12987.013,39,67,50.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,62.75,39.0,67.0,40,0,0,0,0,0,0,2,78,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,2754,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4357.2983,726.21643,2754.0,0.0,2754,2754,2754,2754.0,0.0,2754,2754,0,0.0,0.0,0,0,0,0,0,0,40,0,726.21643,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,31587,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,15006.174,126.63438,10529.0,18231.566,31581,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,63.31719,63.31719,30,207,100.8,96.94689,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,64,0,0,0,0,0,0,2,60,2,414,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23699,1,1,55,116,55,55,55.0,0.0,116,116,116.0,0.0,7215.494,84.39175,23699.0,0.0,23699,23699,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.195873,42.195873,55,116,75.333336,35.218365,1240.3334,0,0,0,0,0,0,0,0,1,113.0,55.0,116.0,20,0,0,0,0,0,0,1,55,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
56576,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.08,28169.014,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.507,14084.507,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,32794,1,1,50,178,50,50,50.0,0.0,178,178,178.0,0.0,6952.491,60.986767,32794.0,0.0,32794,32794,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30.493383,30.493383,50,178,92.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,139.0,50.0,178.0,20,0,0,0,0,0,0,1,50,1,178,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,95814,1,1,49,142,49,49,49.0,0.0,142,142,142.0,0.0,1993.4457,20.873775,95814.0,0.0,95814,95814,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,10.436888,10.436888,49,142,80.0,53.693577,2883.0,0,0,0,0,0,0,0,0,1,120.0,49.0,142.0,32,0,0,0,0,0,0,1,49,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30437,1,1,53,128,53,53,53.0,0.0,128,128,128.0,0.0,5946.7095,65.709496,30437.0,0.0,30437,30437,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.854748,32.854748,53,128,78.0,43.30127,1875.0,0,0,0,0,0,0,0,0,1,117.0,53.0,128.0,32,0,0,0,0,0,0,1,53,1,128,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
52558,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4e+06,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,99499,2,2,72,202,36,36,36.0,0.0,101,101,101.0,0.0,2753.7966,40.20141,33166.332,57400.746,99447,5,5,5.0,0.0,5,5,47,47.0,0.0,47,47,0,0,0,0,64,64,20.100704,20.100704,36,101,62.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,77.5,36.0,101.0,64,0,0,0,0,0,0,2,72,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,489177,3,4,499,1126,499,0,166.33333,288.09778,1126,0,281.5,563.0,3321.906,14.309749,81529.5,123667.27,245735,1,236761,118380.5,167071.66,236518,243,252703,84234.336,140152.02,246022,1,0,0,0,0,104,140,6.1327496,8.176999,0,1126,203.125,411.7556,169542.7,0,0,0,1,0,0,0,0,1,232.14285,166.33333,281.5,104,0,0,0,0,0,0,3,499,4,1126,29200,4879,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,24167,2,2,78,134,39,39,39.0,0.0,67,67,67.0,0.0,8772.293,165.51495,8055.6665,13910.408,24118,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,82.75748,82.75748,39,67,50.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,62.75,39.0,67.0,40,0,0,0,0,0,0,2,78,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,32503622,13,7,962,5314,485,0,74.0,145.0678,1474,0,759.1429,720.9606,193.08617,0.61531603,1.710717e+06,7.4294005e+06,32400000,1,32500000,2.7086352e+06,9.347299e+06,32400000,1,89887,14981.167,17297.88,40687,50,0,0,0,0,428,232,0.39995542,0.21536061,0,1474,298.85715,529.19214,280044.34,0,0,0,1,0,0,0,0,0,313.8,74.0,759.1429,428,0,0,0,0,0,0,13,962,7,5314,65535,61,6,32,113285.0,0.0,113285,113285,3.24e+07,0.0,32400000,32400000
443,1819302,10,11,851,3949,267,0,85.1,99.870415,1448,0,359.0,569.8928,2638.3745,11.542889,90965.1,132146.45,492209,1,1585500,176166.67,206787.73,587552,359,1723548,172354.8,172714.25,492209,3,0,0,0,0,328,360,5.4966135,6.0462747,0,1448,218.18182,424.28558,180018.25,0,0,0,1,0,0,0,0,1,228.57143,85.1,359.0,328,0,0,0,0,0,0,10,851,11,3949,29200,254,5,32,0.0,0.0,0,0,0.0,0.0,0,0
443,65063529,16,17,1921,10265,770,0,120.0625,257.93863,1601,0,603.82355,700.0285,187.29387,0.5071966,2.0332352e+06,3.9500722e+06,10000000,45,65100000,4.3375685e+06,4.9439965e+06,10100000,161,65000000,4.0611558e+06,4.9080335e+06,10100000,49,0,0,0,0,332,412,0.24591349,0.2612831,0,1601,358.41177,574.71747,330300.2,0,0,0,1,0,0,0,0,1,369.27274,120.0625,603.82355,332,0,0,0,0,0,0,16,1921,17,10265,8192,87,15,20,873876.5,1.9333056e+06,4820220,84482,9.970002e+06,75539.64,10000000,9815986
53,215,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1.4976744e+06,18604.65,71.666664,40.99187,119,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9302.325,9302.325,32,129,70.8,53.12909,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,60919,1,1,64,157,64,64,64.0,0.0,157,157,157.0,0.0,3627.768,32.83048,60919.0,0.0,60919,60919,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.41524,16.41524,64,157,95.0,53.693577,2883.0,0,0,0,0,0,0,0,0,1,142.5,64.0,157.0,32,0,0,0,0,0,0,1,64,1,157,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
34204,21,3,0,31,0,31,0,10.333333,17.897858,0,0,0.0,0.0,1.4761905e+06,142857.14,10.5,13.435029,20,1,21,10.5,13.435029,20,1,0,0.0,0.0,0,0,0,0,0,0,96,0,142857.14,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.333333,10.333333,0.0,96,0,0,0,0,0,0,3,31,0,0,972,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
1869,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4e+06,666666.7,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.34,333333.34,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,16131,0,20,0.0,0.0,0,0,0.0,0.0,0,0
48029,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.28,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.523,23809.523,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,30016,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,33838,2,2,64,532,32,32,32.0,0.0,266,266,266.0,0.0,17613.334,118.2103,11279.333,19451.508,33740,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,59.10515,59.10515,32,266,125.6,128.16708,16426.8,0,0,0,0,0,0,0,0,1,157.0,32.0,266.0,40,0,0,0,0,0,0,2,64,2,532,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
46230,3,2,0,6,0,6,0,3.0,4.2426405,0,0,0.0,0.0,2e+06,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,52,0,666666.7,0.0,0,6,2.0,3.4641016,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,259,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
465,50,3,0,49,0,37,6,16.333334,17.897858,0,0,0.0,0.0,980000.0,60000.0,25.0,33.941124,49,1,50,25.0,33.941124,49,1,0,0.0,0.0,0,0,1,0,0,0,60,0,60000.0,0.0,6,37,21.5,17.897858,320.33334,0,1,0,0,1,0,0,0,0,28.666666,16.333334,0.0,60,0,0,0,0,0,0,3,49,0,0,255,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,77398429,15,10,7480,8576,1798,0,498.66666,669.31104,2329,0,857.6,973.99445,207.44608,0.32300398,3.2249345e+06,1.55e+07,76200000,22,77400000,5.528459e+06,2.03e+07,76200000,42,1118241,124249.0,230049.53,714261,84,0,0,0,0,312,212,0.19380239,0.12920159,0,2329,617.53845,799.4817,639171.0,0,0,0,1,0,0,0,0,0,642.24,498.66666,857.6,312,0,0,0,0,0,0,15,7480,10,8576,8192,513,14,20,0.0,0.0,0,0,0.0,0.0,0,0
53,69719,4,2,160,290,40,40,40.0,0.0,145,145,145.0,0.0,6454.4814,86.05975,13943.8,27081.686,62022,3,62029,20676.334,35806.4,62022,3,3,3.0,0.0,3,3,0,0,0,0,128,64,57.37317,28.686584,40,145,70.0,51.234753,2625.0,0,0,0,0,0,0,0,0,0,81.666664,40.0,145.0,128,0,0,0,0,0,0,4,160,2,290,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
443,43342185,30,47,1161,83935,677,0,38.7,131.77074,2896,0,1785.8511,793.2213,1963.3528,1.7765602,570291.94,4.8862565e+06,42606432,0,43342185,1.4945581e+06,7.9070565e+06,42606432,0,620380,13486.521,37843.29,140571,3,0,0,0,0,972,1512,0.6921663,1.0843939,0,2896,1090.9744,1060.198,1.1240199e+06,0,0,0,1,0,0,0,0,1,1105.1428,38.7,1785.8511,972,0,0,0,0,0,0,30,1161,47,83935,65535,246,6,32,735572.0,0.0,735572,735572,4.260643e+07,0.0,42606432,42606432
53,34873,4,4,168,280,42,42,42.0,0.0,70,70,70.0,0.0,12846.615,229.40384,4981.857,11436.119,30703,3,34728,11576.0,20005.2,34676,3,4121,1373.6666,2333.4695,4068,4,0,0,0,0,128,128,114.70192,114.70192,42,70,54.444443,14.757296,217.77777,0,0,0,0,0,0,0,0,1,61.25,42.0,70.0,128,0,0,0,0,0,0,4,168,4,280,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
49493,2059,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5828.072,971.34534,2059.0,0.0,2059,2059,2059,2059.0,0.0,2059,2059,0,0.0,0.0,0,0,0,0,0,0,40,0,971.34534,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,131,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,172021,2,2,60,238,30,30,30.0,0.0,119,119,119.0,0.0,1732.3467,23.252975,57340.332,99271.34,171969,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,11.626488,11.626488,30,119,65.6,48.747307,2376.3,0,0,0,0,0,0,0,0,1,82.0,30.0,119.0,64,0,0,0,0,0,0,2,60,2,238,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,207,2,2,68,216,34,34,34.0,0.0,108,108,108.0,0.0,1.3719806e+06,19323.672,69.0,76.29548,153,4,4,4.0,0.0,4,4,50,50.0,0.0,50,50,0,0,0,0,40,40,9661.836,9661.836,34,108,63.6,40.531467,1642.8,0,0,0,0,0,0,0,0,1,79.5,34.0,108.0,40,0,0,0,0,0,0,2,68,2,216,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,50375,4,2,192,180,48,48,48.0,0.0,90,90,90.0,0.0,7384.615,119.1067,10075.0,14307.534,30732,4,30829,10276.333,17715.127,30732,48,4,4.0,0.0,4,4,0,0,0,0,104,64,79.404465,39.702232,48,90,60.0,20.493902,420.0,0,0,0,0,0,0,0,0,0,70.0,48.0,90.0,104,0,0,0,0,0,0,4,192,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53,209035,1,1,44,93,44,44,44.0,0.0,93,93,93.0,0.0,655.39264,9.567776,209035.0,0.0,209035,209035,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.783888,4.783888,44,93,60.333332,28.290163,800.3333,0,0,0,0,0,0,0,0,1,90.5,44.0,93.0,20,0,0,0,0,0,0,1,44,1,93,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49360,1,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,3.1e+07,2e+06,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2e+06,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,84,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23488,1,1,46,93,46,46,46.0,0.0,93,93,93.0,0.0,5917.9155,85.149864,23488.0,0.0,23488,23488,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.574932,42.574932,46,93,61.666668,27.135462,736.3333,0,0,0,0,0,0,0,0,1,92.5,46.0,93.0,32,0,0,0,0,0,0,1,46,1,93,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
35606,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.047,47619.047,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,143,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0
465,1803649,16,24,1396,4574,378,0,87.25,89.882515,1430,0,190.58333,409.2062,3309.9565,22.177263,46247.41,129769.18,806871,4,1754421,116961.4,213013.36,855742,816,1755086,76308.086,163545.02,806871,4,0,0,0,0,332,492,8.870906,13.306358,0,1430,145.60976,320.0299,102419.14,0,0,0,1,0,0,0,0,1,149.25,87.25,190.58333,332,0,0,0,0,0,0,16,1396,24,4574,8192,176,15,20,0.0,0.0,0,0,0.0,0.0,0,0
80,23740751,4,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.29485166,3.9567918e+06,4.9956565e+06,10200000,34372,23700000,7.9135835e+06,4.029505e+06,10200000,3260712,20500000,1.02e+07,169.70563,10200000,10200000,0,0,0,0,128,96,0.16848667,0.126365,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,3,0,253,287,0,32,34439.5,95.45942,34507,34372,1.02e+07,123.03658,10200000,10200000
53,30659,1,1,54,110,54,54,54.0,0.0,110,110,110.0,0.0,5349.1636,65.233696,30659.0,0.0,30659,30659,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.616848,32.616848,54,110,72.666664,32.331615,1045.3334,0,0,0,0,0,0,0,0,1,109.0,54.0,110.0,32,0,0,0,0,0,0,1,54,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
57558,11631,3,1,38,6,38,0,12.666667,21.93931,6,6,6.0,0.0,3782.9937,343.9085,3877.0,6668.439,11577,3,11631,5815.5,8220.116,11628,3,0,0.0,0.0,0,0,0,0,0,0,96,20,257.9314,85.97713,0,38,8.8,16.528763,273.2,0,0,0,0,1,0,0,0,0,11.0,12.666667,6.0,96,0,0,0,0,0,0,3,38,1,6,349,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,205,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,1.2195122e+06,19512.195,68.333336,113.16065,199,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9756.098,9756.098,34,91,56.8,31.220186,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
59499,95851566,5,9,11607,62,8760,0,2321.4,3802.3154,20,0,6.888889,5.3019915,121.74032,0.14605917,7.3731975e+06,2.65e+07,95700000,0,95900000,2.4e+07,4.79e+07,95800000,193,95800000,1.2e+07,3.38e+07,95700000,0,0,0,0,0,112,192,0.05216399,0.09389518,0,8760,778.3333,2325.1504,5.4063245e+06,0,0,0,0,1,1,0,0,1,833.9286,2321.4,6.888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,89787.0,0.0,89787,89787,9.57e+07,0.0,95700000,95700000
53,51239,1,1,54,116,54,54,54.0,0.0,116,116,116.0,0.0,3317.7854,39.03277,51239.0,0.0,51239,51239,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.516384,19.516384,54,116,74.666664,35.795715,1281.3334,0,0,0,0,0,0,0,0,1,112.0,54.0,116.0,20,0,0,0,0,0,0,1,54,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,60536,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,2048.368,33.038193,60536.0,0.0,60536,60536,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.519096,16.519096,54,70,59.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,20,0,0,0,0,0,0,1,54,1,70,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
54842,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3e+06,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,14691,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,816.8266,136.13777,14691.0,0.0,14691,14691,14691,14691.0,0.0,14691,14691,0,0.0,0.0,0,0,0,0,0,0,40,0,136.13777,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
