 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
53,61084,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,6613.8433,65.4836,20361.334,35253.875,61069,3,12,12.0,0.0,12,12,3,3.0,0.0,3,3,0,0,0,0,64,40,32.7418,32.7418,30,172,86.8,77.7766,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,51239,1,1,54,116,54,54,54.0,0.0,116,116,116.0,0.0,3317.7854,39.03277,51239.0,0.0,51239,51239,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.516384,19.516384,54,116,74.666664,35.795715,1281.3334,0,0,0,0,0,0,0,0,1,112.0,54.0,116.0,20,0,0,0,0,0,0,1,54,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,1865,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3217.1582,373.0,404.98456,1065,3,1865,373.0,404.98456,1065,3,0,0.0,0.0,0,0,0,0,0,0,192,0,3217.1582,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,119869713,41,52,2054,68110,517,0,50.09756,132.33684,4344,0,1309.8077,1038.056,585.3355,0.77584237,1.3029316e+06,3.3101865e+06,10300000,0,120000000,2.9967428e+06,4.572535e+06,10300000,49,117000000,2.2885492e+06,4.24381e+06,10400000,48,0,0,0,0,1320,1672,0.34203804,0.43380433,0,4344,746.42554,997.83527,995675.2,0,0,0,1,0,0,0,0,1,754.4516,50.09756,1309.8077,1320,0,0,0,0,0,0,41,2054,52,68110,29200,1073,7,32,462001.2,1.1934994e+06,4060537,101856,1.01e+07,35455.527,10300000,10100000
80,115826323,26,32,1165,28465,521,0,44.807693,138.00058,2860,0,889.53125,865.28015,255.81404,0.5007497,2.0320408e+06,3.9920088e+06,10000000,1,116000000,4.633053e+06,4.9950355e+06,10000000,1,111000000,3.5654608e+06,4.8785835e+06,10000000,42,0,0,0,0,532,784,0.22447401,0.27627572,0,2860,502.2034,767.649,589284.94,0,0,0,1,0,0,0,0,1,510.86206,44.807693,889.53125,532,0,0,0,0,0,0,26,1165,32,28465,8192,351,25,20,47708.0,37667.0,161277,36167,1e+07,627.7538,10000000,9999370
8080,71796,4,3,210,134,198,0,52.5,97.04123,128,0,44.666668,72.23111,4791.3535,97.49847,11966.0,28464.68,70067,19,71796,23932.0,40926.75,71189,19,70635,35317.5,49143.215,70067,568,0,0,0,0,92,72,55.71341,41.785057,0,198,43.0,76.44232,5843.4287,0,0,0,1,0,0,0,0,0,49.142857,52.5,44.666668,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,100001960,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.15999687,0.039999217,3.33e+07,5.77e+07,100000000,27,100000000,1e+08,0.0,100000000,100000000,100000000,1e+08,0.0,100000000,100000000,1,0,0,0,64,64,0.019999608,0.019999608,0,8,4.8,4.3817806,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,74.0,0.0,74,74,1e+08,0.0,100000000,100000000
55383,138,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,86956.52,14492.754,138.0,0.0,138,138,138,138.0,0.0,138,138,0,0.0,0.0,0,0,0,0,0,0,40,0,14492.754,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5592,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
21,275,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,50909.09,10909.091,137.5,147.78532,242,33,275,275.0,0.0,275,275,0,0.0,0.0,0,0,1,0,0,0,64,20,7272.727,3636.3635,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
902,46,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,130434.78,43478.26,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21739.13,21739.13,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
2021,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.22,55555.555,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.777,27777.777,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
53,154,2,2,78,134,39,39,39.0,0.0,67,67,67.0,0.0,1.3766234e+06,25974.025,51.333332,49.54123,102,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12987.013,12987.013,39,67,50.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,62.75,39.0,67.0,40,0,0,0,0,0,0,2,78,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,2754,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4357.2983,726.21643,2754.0,0.0,2754,2754,2754,2754.0,0.0,2754,2754,0,0.0,0.0,0,0,0,0,0,0,40,0,726.21643,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,31587,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,15006.174,126.63438,10529.0,18231.566,31581,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,63.31719,63.31719,30,207,100.8,96.94689,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,64,0,0,0,0,0,0,2,60,2,414,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
8181,82,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,97560.98,24390.244,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12195.122,12195.122,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
56576,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.08,28169.014,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.507,14084.507,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,101280333,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.01974717,1.01e+08,0.0,101000000,101000000,101000000,1.01e+08,0.0,101000000,101000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.01974717,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,1.01e+08,0.0,101000000,101000000
53,95814,1,1,49,142,49,49,49.0,0.0,142,142,142.0,0.0,1993.4457,20.873775,95814.0,0.0,95814,95814,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,10.436888,10.436888,49,142,80.0,53.693577,2883.0,0,0,0,0,0,0,0,0,1,120.0,49.0,142.0,32,0,0,0,0,0,0,1,49,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
21,223,2,1,14,0,14,0,7.0,9.899495,0,0,0.0,0.0,62780.27,13452.915,111.5,77.07464,166,57,223,223.0,0.0,223,223,0,0.0,0.0,0,0,1,0,0,0,64,20,8968.61,4484.305,0,14,7.0,8.082904,65.333336,0,1,0,0,1,0,0,0,0,9.333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
52558,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4e+06,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.7,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,99499,2,2,72,202,36,36,36.0,0.0,101,101,101.0,0.0,2753.7966,40.20141,33166.332,57400.746,99447,5,5,5.0,0.0,5,5,47,47.0,0.0,47,47,0,0,0,0,64,64,20.100704,20.100704,36,101,62.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,77.5,36.0,101.0,64,0,0,0,0,0,0,2,72,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,489177,3,4,499,1126,499,0,166.33333,288.09778,1126,0,281.5,563.0,3321.906,14.309749,81529.5,123667.27,245735,1,236761,118380.5,167071.66,236518,243,252703,84234.336,140152.02,246022,1,0,0,0,0,104,140,6.1327496,8.176999,0,1126,203.125,411.7556,169542.7,0,0,0,1,0,0,0,0,1,232.14285,166.33333,281.5,104,0,0,0,0,0,0,3,499,4,1126,29200,4879,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,5869618,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.68147534,1.9565394e+06,3.3880642e+06,5868739,129,5869618,2.934809e+06,4.1492035e+06,5868739,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5111065,0.17036884,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,32503622,13,7,962,5314,485,0,74.0,145.0678,1474,0,759.1429,720.9606,193.08617,0.61531603,1.710717e+06,7.4294005e+06,32400000,1,32500000,2.7086352e+06,9.347299e+06,32400000,1,89887,14981.167,17297.88,40687,50,0,0,0,0,428,232,0.39995542,0.21536061,0,1474,298.85715,529.19214,280044.34,0,0,0,1,0,0,0,0,0,313.8,74.0,759.1429,428,0,0,0,0,0,0,13,962,7,5314,65535,61,6,32,113285.0,0.0,113285,113285,3.24e+07,0.0,32400000,32400000
8080,1044192,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.238209,5.74607,208838.4,285388.34,530881,352,1043660,521830.0,13297.851,531233,512427,1043642,521821.0,13565.137,531413,512229,0,0,0,0,92,60,2.873035,2.873035,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0
80,81630766,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.024500566,8.16e+07,0.0,81600000,81600000,81600000,8.16e+07,0.0,81600000,81600000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.024500566,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,8.16e+07,0.0,81600000,81600000
80,81638693,9,6,62,11601,20,0,6.888889,5.3019915,4380,0,1933.5,1757.7899,142.86118,0.1837364,5.831335e+06,2.07e+07,77500000,1,81600000,1.02e+07,2.72e+07,77500000,1,40961,8192.2,11464.339,24404,17,0,0,0,0,192,132,0.110241845,0.07349456,0,4380,729.3125,1399.2855,1.9580001e+06,0,0,0,0,1,0,0,0,0,777.93335,6.888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,4.064972e+06,0.0,4064972,4064972,7.75e+07,0.0,77500000,77500000
53,60919,1,1,64,157,64,64,64.0,0.0,157,157,157.0,0.0,3627.768,32.83048,60919.0,0.0,60919,60919,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.41524,16.41524,64,157,95.0,53.693577,2883.0,0,0,0,0,0,0,0,0,1,142.5,64.0,157.0,32,0,0,0,0,0,0,1,64,1,157,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,65063529,16,17,1921,10265,770,0,120.0625,257.93863,1601,0,603.82355,700.0285,187.29387,0.5071966,2.0332352e+06,3.9500722e+06,10000000,45,65100000,4.3375685e+06,4.9439965e+06,10100000,161,65000000,4.0611558e+06,4.9080335e+06,10100000,49,0,0,0,0,332,412,0.24591349,0.2612831,0,1601,358.41177,574.71747,330300.2,0,0,0,1,0,0,0,0,1,369.27274,120.0625,603.82355,332,0,0,0,0,0,0,16,1921,17,10265,8192,87,15,20,873876.5,1.9333056e+06,4820220,84482,9.970002e+06,75539.64,10000000,9815986
80,5492846,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7282199,1.8309486e+06,3.1703902e+06,5491800,108,5492846,2.746423e+06,3.8825495e+06,5491800,1046,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54616493,0.18205498,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,70650229,13,8,2359,4079,866,0,181.46153,335.20184,1762,41,509.875,753.90686,91.12497,0.29723895,3.5325115e+06,1.31e+07,58600000,4,70700000,5.887519e+06,1.68e+07,58600000,383,70600000,1.01e+07,2.16e+07,58700000,395,1,0,0,0,416,256,0.18400507,0.11323389,0,1762,294.5,531.3243,282305.5,0,1,0,0,1,0,0,0,0,308.5238,181.46153,509.875,416,0,0,0,0,0,0,13,2359,8,4079,698,239,4,32,1.9822315e+06,2.5256335e+06,3768124,196339,3.33e+07,3.58e+07,58600000,8002636
53,256,2,2,68,326,34,34,34.0,0.0,163,163,163.0,0.0,1.5390625e+06,15625.0,85.333336,105.09678,204,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,7812.5,7812.5,34,163,85.6,70.65621,4992.3,0,0,0,0,0,0,0,0,1,107.0,34.0,163.0,40,0,0,0,0,0,0,2,68,2,326,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,111115709,20,20,2780,1920,585,6,139.0,236.79128,366,6,96.0,159.9342,42.29825,0.3599851,2.8491208e+06,4.247459e+06,10000000,576,111000000,5.845078e+06,4.484504e+06,10100000,32156,111000000,5.8450695e+06,4.522078e+06,10100000,576,0,0,0,0,400,400,0.17999256,0.17999256,6,585,114.78049,198.86874,39548.777,0,0,0,0,1,0,0,0,1,117.65,139.0,96.0,400,0,0,0,0,0,0,20,2780,20,1920,63142,8639,19,20,1.4772758e+06,2.2848e+06,4932327,59020,9.628373e+06,1.1475571e+06,10000000,6362614
48029,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.28,47619.047,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.523,23809.523,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,8190,30016,0,20,0.0,0.0,0,0,0.0,0.0,0,0
123,81176,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1182.6156,24.637823,81176.0,0.0,81176,81176,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.318912,12.318912,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
21,9277049,9,15,93,188,19,0,10.333333,7.905694,34,0,12.533334,14.54975,30.289804,2.5870295,403349.97,1.0529256e+06,3375544,3,6576159,822019.9,1.5220782e+06,3418173,4,9276977,662641.2,1.3004465e+06,3375544,3,0,0,0,0,296,488,0.9701361,1.6168935,0,34,11.24,12.285764,150.94,0,0,0,1,0,0,0,0,1,11.708333,10.333333,12.533334,296,0,0,0,0,0,0,9,93,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0
2383,47,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,127659.58,42553.19,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21276.596,21276.596,0,6,2.0,3.4641016,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
46230,3,2,0,6,0,6,0,3.0,4.2426405,0,0,0.0,0.0,2e+06,666666.7,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,52,0,666666.7,0.0,0,6,2.0,3.4641016,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,259,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,84216172,6,6,370,11595,370,0,61.666668,151.05186,4344,0,1932.5,1754.8314,142.07484,0.14249045,7.6560155e+06,2.53e+07,84100000,3,84100000,1.68e+07,3.76e+07,84100000,3,145532,29106.4,58443.133,133242,15,0,0,0,0,200,200,0.07124522,0.07124522,0,4344,920.38464,1498.0266,2.2440835e+06,0,0,0,0,1,0,0,0,1,997.0833,61.666668,1932.5,200,0,0,0,0,0,0,6,370,6,11595,251,235,1,32,993.0,0.0,993,993,8.41e+07,0.0,84100000,84100000
45688,106,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18867.924,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9433.962,9433.962,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,69719,4,2,160,290,40,40,40.0,0.0,145,145,145.0,0.0,6454.4814,86.05975,13943.8,27081.686,62022,3,62029,20676.334,35806.4,62022,3,3,3.0,0.0,3,3,0,0,0,0,128,64,57.37317,28.686584,40,145,70.0,51.234753,2625.0,0,0,0,0,0,0,0,0,0,81.666664,40.0,145.0,128,0,0,0,0,0,0,4,160,2,290,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
80,93887170,8,5,56,11607,20,0,7.0,5.656854,7215,0,2321.4,3327.7698,124.22358,0.13846408,7.823931e+06,2.49e+07,86700000,4,93700000,1.34e+07,3.24e+07,86700000,98,202449,50612.25,100470.78,201317,4,0,0,0,0,172,112,0.08520866,0.053255413,0,7215,833.5,2175.3025,4.7319415e+06,0,0,0,0,1,0,0,0,0,897.61536,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2116.0,0.0,2116,2116,4.68e+07,5.63e+07,86700000,7030164
53,34873,4,4,168,280,42,42,42.0,0.0,70,70,70.0,0.0,12846.615,229.40384,4981.857,11436.119,30703,3,34728,11576.0,20005.2,34676,3,4121,1373.6666,2333.4695,4068,4,0,0,0,0,128,128,114.70192,114.70192,42,70,54.444443,14.757296,217.77777,0,0,0,0,0,0,0,0,1,61.25,42.0,70.0,128,0,0,0,0,0,0,4,168,4,280,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0
49493,2059,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5828.072,971.34534,2059.0,0.0,2059,2059,2059,2059.0,0.0,2059,2059,0,0.0,0.0,0,0,0,0,0,0,40,0,971.34534,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,131,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,172021,2,2,60,238,30,30,30.0,0.0,119,119,119.0,0.0,1732.3467,23.252975,57340.332,99271.34,171969,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,11.626488,11.626488,30,119,65.6,48.747307,2376.3,0,0,0,0,0,0,0,0,1,82.0,30.0,119.0,64,0,0,0,0,0,0,2,60,2,238,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
57558,74821,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,160.38278,53.460926,24940.334,43176.273,74796,2,74821,74821.0,0.0,74821,74821,2,2.0,0.0,2,2,0,0,0,0,64,40,26.730463,26.730463,0,6,2.4,3.2863352,10.8,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,64,0,0,0,0,0,0,2,0,2,12,349,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,50375,4,2,192,180,48,48,48.0,0.0,90,90,90.0,0.0,7384.615,119.1067,10075.0,14307.534,30732,4,30829,10276.333,17715.127,30732,48,4,4.0,0.0,4,4,0,0,0,0,104,64,79.404465,39.702232,48,90,60.0,20.493902,420.0,0,0,0,0,0,0,0,0,0,70.0,48.0,90.0,104,0,0,0,0,0,0,4,192,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,10045765,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.9863331,0.49772218,2.5114412e+06,5.0215345e+06,10000000,3,10000000,2.5114412e+06,5.0215345e+06,10000000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.49772218,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2022.0,0.0,2022,2022,1e+07,0.0,10000000,10000000
49360,1,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,3.1e+07,2e+06,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2e+06,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,84,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23488,1,1,46,93,46,46,46.0,0.0,93,93,93.0,0.0,5917.9155,85.149864,23488.0,0.0,23488,23488,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.574932,42.574932,46,93,61.666668,27.135462,736.3333,0,0,0,0,0,0,0,0,1,92.5,46.0,93.0,32,0,0,0,0,0,0,1,46,1,93,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
35606,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.047,47619.047,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,143,338,0,32,0.0,0.0,0,0,0.0,0.0,0,0
465,1803649,16,24,1396,4574,378,0,87.25,89.882515,1430,0,190.58333,409.2062,3309.9565,22.177263,46247.41,129769.18,806871,4,1754421,116961.4,213013.36,855742,816,1755086,76308.086,163545.02,806871,4,0,0,0,0,332,492,8.870906,13.306358,0,1430,145.60976,320.0299,102419.14,0,0,0,1,0,0,0,0,1,149.25,87.25,190.58333,332,0,0,0,0,0,0,16,1396,24,4574,8192,176,15,20,0.0,0.0,0,0,0.0,0.0,0,0
80,82914183,7,5,388,11595,382,0,55.42857,144.02182,5792,0,2319.0,3170.4038,144.52292,0.14472796,7.537653e+06,2.5e+07,82800000,4,82800000,1.38e+07,3.38e+07,82800000,4,148444,37111.0,65081.66,134242,86,0,0,0,0,220,168,0.08442464,0.060303316,0,5792,921.7692,2164.0056,4.6829205e+06,0,0,0,0,1,0,0,0,0,998.5833,55.42857,2319.0,220,0,0,0,0,0,0,7,388,5,11595,251,235,2,20,992.0,0.0,992,992,8.28e+07,0.0,82800000,82800000
34204,21,3,0,31,0,31,0,10.333333,17.897858,0,0,0.0,0.0,1.4761905e+06,142857.14,10.5,13.435029,20,1,21,10.5,13.435029,20,1,0,0.0,0.0,0,0,0,0,0,0,96,0,142857.14,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.333333,10.333333,0.0,96,0,0,0,0,0,0,3,31,0,0,972,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,826,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2421.3076,826.0,0.0,826,826,826,826.0,0.0,826,826,0,0.0,0.0,0,0,0,0,0,0,64,0,2421.3076,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,49661,1,1,44,110,44,44,44.0,0.0,110,110,110.0,0.0,3101.025,40.273052,49661.0,0.0,49661,49661,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.136526,20.136526,44,110,66.0,38.105118,1452.0,0,0,0,0,0,0,0,0,1,99.0,44.0,110.0,32,0,0,0,0,0,0,1,44,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
1089,63,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,126984.125,31746.031,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15873.016,15873.016,2,6,3.3333333,2.309401,5.3333335,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
