score_iforest,clase
-0.3923043,BENIGN
-0.3312761,BENIGN
-0.4038772,BENIGN
-0.35712686,BENIGN
-0.60295975,BENIGN
-0.33304003,BENIGN
-0.40796787,BENIGN
-0.526256,BENIGN
-0.34264514,BENIGN
-0.33760875,BENIGN
-0.33493593,BENIGN
-0.41657448,BENIGN
-0.37675217,BENIGN
-0.36710808,BENIGN
-0.33174375,BENIGN
-0.34522521,BENIGN
-0.3458654,BENIGN
-0.5122956,BENIGN
-0.3394103,BENIGN
-0.34633785,BENIGN
-0.37339234,BENIGN
-0.63930774,BENIGN
-0.34470144,BENIGN
-0.34835675,BENIGN
-0.34775165,BENIGN
-0.34833795,BENIGN
-0.34322068,BENIGN
-0.34251738,BENIGN
-0.38604528,BENIGN
-0.4507655,BENIGN
-0.33685273,BENIGN
-0.36827877,BENIGN
-0.34609744,BENIGN
-0.3498093,BENIGN
-0.35743207,BENIGN
-0.3917564,BENIGN
-0.5260802,BENIGN
-0.37741184,BENIGN
-0.62533015,BENIGN
-0.34177777,BENIGN
-0.36470643,BENIGN
-0.560237,BENIGN
-0.39230075,BENIGN
-0.34135824,BENIGN
-0.39475155,BENIGN
-0.3775843,BENIGN
-0.3716061,BENIGN
-0.3422149,BENIGN
-0.36959457,BENIGN
-0.43288583,BENIGN
-0.49672708,BENIGN
-0.47218224,BENIGN
-0.36819285,BENIGN
-0.3925812,BENIGN
-0.39334857,BENIGN
-0.37357447,BENIGN
-0.378672,BENIGN
-0.52401906,BENIGN
-0.41216037,BENIGN
-0.3459999,BENIGN
-0.35799998,BENIGN
-0.33273384,BENIGN
-0.3635458,BENIGN
-0.34964922,BENIGN
-0.35241115,BENIGN
-0.34068996,BENIGN
-0.35551268,BENIGN
-0.4030033,BENIGN
-0.39038873,BENIGN
-0.3462034,BENIGN
-0.33328027,BENIGN
-0.34441254,BENIGN
-0.34162712,BENIGN
-0.3458612,BENIGN
-0.3461276,BENIGN
-0.39270803,BENIGN
-0.36177438,BENIGN
-0.34908268,BENIGN
-0.59481406,BENIGN
-0.5350018,BENIGN
-0.33335322,BENIGN
-0.38756427,BENIGN
-0.33902478,BENIGN
-0.39655045,BENIGN
-0.38575464,BENIGN
-0.46747458,BENIGN
-0.35434294,BENIGN
-0.3410101,BENIGN
-0.36095285,BENIGN
-0.3440668,BENIGN
-0.46070462,BENIGN
-0.33380914,BENIGN
-0.36981893,BENIGN
-0.3583038,BENIGN
-0.3696778,BENIGN
-0.39403975,BENIGN
-0.34009275,BENIGN
-0.44546163,BENIGN
-0.37807912,BENIGN
-0.503646,BENIGN
-0.33721998,BENIGN
-0.37370908,BENIGN
-0.33530408,BENIGN
-0.3389187,BENIGN
-0.35328403,BENIGN
-0.3333668,BENIGN
-0.469749,BENIGN
-0.35003996,BENIGN
-0.36394036,BENIGN
-0.3978694,BENIGN
-0.37154186,BENIGN
-0.3985587,BENIGN
-0.33726802,BENIGN
-0.40074104,BENIGN
-0.39167514,BENIGN
-0.33892965,BENIGN
-0.35206684,BENIGN
-0.34040308,BENIGN
-0.4362442,BENIGN
-0.54046404,BENIGN
-0.34125718,BENIGN
-0.34122962,BENIGN
-0.4489591,BENIGN
-0.3596765,BENIGN
-0.35418552,BENIGN
-0.35426408,BENIGN
-0.39982295,BENIGN
-0.36676815,BENIGN
-0.37032303,BENIGN
-0.3353198,BENIGN
-0.34797356,BENIGN
-0.35389313,BENIGN
-0.34555054,BENIGN
-0.6229084,BENIGN
-0.34710833,BENIGN
-0.41002882,BENIGN
-0.3447039,BENIGN
-0.38718215,BENIGN
-0.44712025,BENIGN
-0.55236703,BENIGN
-0.35584337,BENIGN
-0.38309968,BENIGN
-0.35101297,BENIGN
-0.34476268,BENIGN
-0.47271165,BENIGN
-0.36837462,BENIGN
-0.57730716,BENIGN
-0.5328309,BENIGN
-0.34929034,BENIGN
-0.3701148,BENIGN
-0.33342963,BENIGN
-0.34358057,BENIGN
-0.3713141,BENIGN
-0.36997068,BENIGN
-0.47373304,BENIGN
-0.33459836,BENIGN
-0.38198575,BENIGN
-0.35802478,BENIGN
-0.37236348,BENIGN
-0.35286808,BENIGN
-0.3702409,BENIGN
-0.45337337,BENIGN
-0.45968315,BENIGN
-0.5112776,BENIGN
-0.48547637,BENIGN
-0.38872713,BENIGN
-0.4066794,BENIGN
-0.33340082,BENIGN
-0.3981641,BENIGN
-0.34424403,BENIGN
-0.33320925,BENIGN
-0.34650016,BENIGN
-0.34205675,BENIGN
-0.36921832,BENIGN
-0.34794214,BENIGN
-0.3702289,BENIGN
-0.5567465,BENIGN
-0.39598536,BENIGN
-0.43373773,BENIGN
-0.33365184,BENIGN
-0.38862973,BENIGN
-0.3575806,BENIGN
-0.34752458,BENIGN
-0.36514142,BENIGN
-0.33921063,BENIGN
-0.36451256,BENIGN
-0.39619005,BENIGN
-0.47131297,BENIGN
-0.38509557,BENIGN
-0.39575946,BENIGN
-0.39528766,BENIGN
-0.33893985,BENIGN
-0.41040248,BENIGN
-0.36712438,BENIGN
-0.51950103,BENIGN
-0.44360197,BENIGN
-0.38265792,BENIGN
-0.34795898,BENIGN
-0.34253713,BENIGN
-0.35238543,BENIGN
-0.53753734,BENIGN
-0.4033244,BENIGN
-0.34445208,BENIGN
-0.33919644,BENIGN
-0.42488292,BENIGN
-0.3545292,BENIGN
-0.39105526,BENIGN
-0.37760115,BENIGN
-0.47974193,BENIGN
-0.33950657,BENIGN
-0.34181905,BENIGN
-0.35100827,BENIGN
-0.38944846,BENIGN
-0.3397275,BENIGN
-0.34118462,BENIGN
-0.40006557,BENIGN
-0.33953983,BENIGN
-0.33638036,BENIGN
-0.37515533,BENIGN
-0.34026366,BENIGN
-0.36154425,BENIGN
-0.35183915,BENIGN
-0.3342006,BENIGN
-0.36704347,BENIGN
-0.6095461,BENIGN
-0.3878449,BENIGN
-0.38662824,BENIGN
-0.567331,BENIGN
-0.34321618,BENIGN
-0.33649272,BENIGN
-0.5142321,BENIGN
-0.34972063,BENIGN
-0.41357836,BENIGN
-0.38651925,BENIGN
-0.35603124,BENIGN
-0.3342939,BENIGN
-0.3399351,BENIGN
-0.35010558,BENIGN
-0.39931557,BENIGN
-0.40096864,BENIGN
-0.44126266,BENIGN
-0.39327288,BENIGN
-0.39454356,BENIGN
-0.33731794,BENIGN
-0.45966044,BENIGN
-0.36101297,BENIGN
-0.34575123,BENIGN
-0.35527253,BENIGN
-0.3730122,BENIGN
-0.47890472,BENIGN
-0.55207014,BENIGN
-0.3669602,BENIGN
-0.4065557,BENIGN
-0.475029,BENIGN
-0.39071137,BENIGN
-0.41829616,BENIGN
-0.3837266,BENIGN
-0.43491405,BENIGN
-0.36243322,BENIGN
-0.34456328,BENIGN
-0.34426898,BENIGN
-0.37292185,BENIGN
-0.40311855,BENIGN
-0.37038058,BENIGN
-0.36851025,BENIGN
-0.38658944,BENIGN
-0.34829843,BENIGN
-0.33565181,BENIGN
-0.34811065,BENIGN
-0.34230787,BENIGN
-0.36129475,BENIGN
-0.44561628,BENIGN
-0.4074396,BENIGN
-0.36509514,BENIGN
-0.35821733,BENIGN
-0.38681215,BENIGN
-0.34449252,BENIGN
-0.3318044,BENIGN
-0.43388945,BENIGN
-0.5318661,BENIGN
-0.33663896,BENIGN
-0.37024376,BENIGN
-0.36874476,BENIGN
-0.33812553,BENIGN
-0.3408904,BENIGN
-0.36763594,BENIGN
-0.3392862,BENIGN
-0.35345712,BENIGN
-0.35713086,BENIGN
-0.63489234,BENIGN
-0.36921912,BENIGN
-0.4119469,BENIGN
-0.33852205,BENIGN
-0.38810387,BENIGN
-0.38288963,BENIGN
-0.34848934,BENIGN
-0.41456807,BENIGN
-0.6073951,BENIGN
-0.45463523,BENIGN
-0.370349,BENIGN
-0.46656445,BENIGN
-0.33949462,BENIGN
-0.4348547,BENIGN
-0.33795193,BENIGN
-0.45768982,BENIGN
-0.36717147,BENIGN
-0.3512153,BENIGN
-0.3459717,BENIGN
-0.37876767,BENIGN
-0.38489562,BENIGN
-0.4626651,BENIGN
-0.3469876,BENIGN
-0.45320413,BENIGN
-0.35385245,BENIGN
-0.548994,BENIGN
-0.39367318,BENIGN
-0.3973746,BENIGN
-0.3743054,BENIGN
-0.3737437,BENIGN
-0.41323203,BENIGN
-0.33626398,BENIGN
-0.36288244,BENIGN
-0.36170036,BENIGN
-0.3353508,BENIGN
-0.37774503,BENIGN
-0.38829738,BENIGN
-0.33567885,BENIGN
-0.52446735,BENIGN
-0.3753633,BENIGN
-0.5222624,BENIGN
-0.4762034,BENIGN
-0.335732,BENIGN
-0.3574217,BENIGN
-0.3572108,BENIGN
-0.36168748,BENIGN
-0.34978592,BENIGN
-0.34303865,BENIGN
-0.47993523,BENIGN
-0.36874443,BENIGN
-0.35033152,BENIGN
-0.3754686,BENIGN
-0.36807758,BENIGN
-0.34090537,BENIGN
-0.54622793,BENIGN
-0.3672399,BENIGN
-0.51571935,BENIGN
-0.5282852,BENIGN
-0.56855273,BENIGN
-0.42984948,BENIGN
-0.41359732,BENIGN
-0.33916745,BENIGN
-0.34790218,BENIGN
-0.3414207,BENIGN
-0.3554014,BENIGN
-0.3671114,BENIGN
-0.3713674,BENIGN
-0.35084045,BENIGN
-0.5434066,BENIGN
-0.35598022,BENIGN
-0.5961159,BENIGN
-0.34470364,BENIGN
-0.43457162,BENIGN
-0.33694902,BENIGN
-0.34908268,BENIGN
-0.41696742,BENIGN
-0.3368944,BENIGN
-0.33927706,BENIGN
-0.3925957,BENIGN
-0.33766934,BENIGN
-0.33720165,BENIGN
-0.33933446,BENIGN
-0.33822617,BENIGN
-0.33837482,BENIGN
-0.36122447,BENIGN
-0.44585526,BENIGN
-0.34862202,BENIGN
-0.5996542,BENIGN
-0.35443977,BENIGN
-0.33919197,BENIGN
-0.36908072,BENIGN
-0.33843368,BENIGN
-0.347262,BENIGN
-0.33910128,BENIGN
-0.33880326,BENIGN
-0.37618682,BENIGN
-0.37355018,BENIGN
-0.4478885,BENIGN
-0.34778714,BENIGN
-0.35758385,BENIGN
-0.33549452,BENIGN
-0.34482878,BENIGN
-0.38057148,BENIGN
-0.34647945,BENIGN
-0.3458654,BENIGN
-0.37512568,BENIGN
-0.4788788,BENIGN
-0.33600286,BENIGN
-0.3660925,BENIGN
-0.33263767,BENIGN
-0.5375285,BENIGN
-0.54634374,BENIGN
-0.37667254,BENIGN
-0.42783588,BENIGN
-0.33831406,BENIGN
-0.33751383,BENIGN
-0.37166765,BENIGN
-0.35677037,BENIGN
-0.36852947,BENIGN
-0.55901927,BENIGN
-0.428704,BENIGN
-0.39534333,BENIGN
-0.3885643,BENIGN
-0.35499364,BENIGN
-0.3396803,BENIGN
-0.46334523,BENIGN
-0.3866463,BENIGN
-0.3419325,BENIGN
-0.35699797,BENIGN
-0.35249567,BENIGN
-0.38494158,BENIGN
-0.35846552,BENIGN
-0.51407725,BENIGN
-0.41500556,BENIGN
-0.4434817,BENIGN
-0.33983663,BENIGN
-0.3429202,BENIGN
-0.56099176,BENIGN
-0.3767857,BENIGN
-0.33647475,BENIGN
-0.35511646,BENIGN
-0.3488419,BENIGN
-0.3714152,BENIGN
-0.3491498,BENIGN
-0.33636922,BENIGN
-0.37050617,BENIGN
-0.45010105,BENIGN
-0.3910367,BENIGN
-0.3447373,BENIGN
-0.3348229,BENIGN
-0.53155655,BENIGN
-0.33788922,BENIGN
-0.39187717,BENIGN
-0.3850277,BENIGN
-0.34577206,BENIGN
-0.3759878,BENIGN
-0.38626394,BENIGN
-0.4619177,BENIGN
-0.37937498,BENIGN
-0.36930704,BENIGN
-0.3526875,BENIGN
-0.37163183,BENIGN
-0.45840886,BENIGN
-0.3483333,BENIGN
-0.3888366,BENIGN
-0.37084275,BENIGN
-0.33672628,BENIGN
-0.34827125,BENIGN
-0.34524086,BENIGN
-0.3484921,BENIGN
-0.35728568,BENIGN
-0.34896103,BENIGN
-0.39850262,BENIGN
-0.35583416,BENIGN
-0.38340792,BENIGN
-0.3733956,BENIGN
-0.34917504,BENIGN
-0.35796466,BENIGN
-0.34532017,BENIGN
-0.3470073,BENIGN
-0.36995798,BENIGN
-0.36456388,BENIGN
-0.38505593,BENIGN
-0.40320164,BENIGN
-0.40920866,BENIGN
-0.35236314,BENIGN
-0.36806116,BENIGN
-0.33451873,BENIGN
-0.35032675,BENIGN
-0.38654244,BENIGN
-0.41520986,BENIGN
-0.5465166,BENIGN
-0.5118529,BENIGN
-0.34171727,BENIGN
-0.3475444,BENIGN
-0.48099044,BENIGN
-0.39169598,BENIGN
-0.33963048,BENIGN
-0.40969256,BENIGN
-0.36830443,BENIGN
-0.34247604,BENIGN
-0.34209615,BENIGN
-0.35094208,BENIGN
-0.36951324,BENIGN
-0.33986476,BENIGN
-0.37366465,BENIGN
-0.44329202,BENIGN
-0.37819162,BENIGN
-0.34494364,BENIGN
-0.5206505,BENIGN
-0.3524,BENIGN
-0.3653199,BENIGN
-0.33351034,BENIGN
-0.34612843,BENIGN
-0.41919675,BENIGN
-0.33750537,BENIGN
-0.38930637,BENIGN
-0.44673193,BENIGN
-0.34669593,BENIGN
-0.34046742,BENIGN
-0.6241722,BENIGN
-0.33280912,BENIGN
-0.3638656,BENIGN
-0.4337256,BENIGN
-0.37104928,BENIGN
-0.33943415,BENIGN
-0.35461706,BENIGN
-0.33605537,BENIGN
-0.36880767,BENIGN
-0.49104938,BENIGN
-0.34891108,BENIGN
-0.6441938,BENIGN
-0.41220468,BENIGN
-0.34744215,BENIGN
-0.3733583,BENIGN
-0.37262177,BENIGN
-0.35463914,BENIGN
-0.39603013,BENIGN
-0.3484499,BENIGN
-0.42428392,BENIGN
-0.4171441,BENIGN
-0.35239154,BENIGN
-0.3592624,BENIGN
-0.35050014,BENIGN
-0.5711866,BENIGN
-0.3653735,BENIGN
-0.3418637,BENIGN
-0.61777467,BENIGN
-0.3528523,BENIGN
-0.37217224,BENIGN
-0.45783034,BENIGN
-0.34074107,BENIGN
-0.3332913,BENIGN
-0.35183132,BENIGN
-0.33589906,BENIGN
-0.3699706,BENIGN
-0.5188373,BENIGN
-0.3454249,BENIGN
-0.369845,BENIGN
-0.34415475,BENIGN
-0.37097403,BENIGN
-0.34852678,BENIGN
-0.33951378,BENIGN
-0.36733577,BENIGN
-0.47582847,BENIGN
-0.34478566,BENIGN
-0.34594315,BENIGN
-0.34152007,BENIGN
-0.33564606,BENIGN
-0.34470144,BENIGN
-0.36012807,BENIGN
-0.6121454,BENIGN
-0.37163183,BENIGN
-0.37324548,BENIGN
-0.37539333,BENIGN
-0.3459964,BENIGN
-0.3674736,BENIGN
-0.4437,BENIGN
-0.3456113,BENIGN
-0.34194627,BENIGN
-0.5902505,BENIGN
-0.39856905,BENIGN
-0.58658063,BENIGN
-0.36228016,BENIGN
-0.41359732,BENIGN
-0.34012154,BENIGN
-0.60749197,BENIGN
-0.34110007,BENIGN
-0.38918933,BENIGN
-0.3983418,BENIGN
-0.35024402,BENIGN
-0.5318152,BENIGN
-0.345345,BENIGN
-0.34342045,BENIGN
-0.37956408,BENIGN
-0.3723616,BENIGN
-0.3756319,BENIGN
-0.3658398,BENIGN
-0.3374955,BENIGN
-0.3416226,BENIGN
-0.34091213,BENIGN
-0.40316936,BENIGN
-0.33777365,BENIGN
-0.4626191,BENIGN
-0.34803554,BENIGN
-0.34555128,BENIGN
-0.39035645,BENIGN
-0.37719846,BENIGN
-0.37405077,BENIGN
-0.3698338,BENIGN
-0.34260345,BENIGN
-0.33826637,BENIGN
-0.3548349,BENIGN
-0.34104818,BENIGN
-0.3327693,BENIGN
-0.37144586,BENIGN
-0.35723323,BENIGN
-0.349792,BENIGN
-0.34738648,BENIGN
-0.3928164,BENIGN
-0.33512837,BENIGN
-0.44482276,BENIGN
-0.39260134,BENIGN
-0.371129,BENIGN
-0.5732185,BENIGN
-0.33189487,BENIGN
-0.3517587,BENIGN
-0.36785612,BENIGN
-0.35271582,BENIGN
-0.3783946,BENIGN
-0.33208725,BENIGN
-0.3359288,BENIGN
-0.35058767,BENIGN
-0.35971037,BENIGN
-0.35229564,BENIGN
-0.36591575,BENIGN
-0.35294294,BENIGN
-0.332838,BENIGN
-0.3829844,BENIGN
-0.3507171,BENIGN
-0.6666944,BENIGN
-0.3409769,BENIGN
-0.36256197,BENIGN
-0.3590604,BENIGN
-0.33684304,BENIGN
-0.37145188,BENIGN
-0.3571016,BENIGN
-0.34700668,BENIGN
-0.34791273,BENIGN
-0.3735591,BENIGN
-0.39057818,BENIGN
-0.36933243,BENIGN
-0.40724954,BENIGN
-0.34253213,BENIGN
-0.3501377,BENIGN
-0.43060976,BENIGN
-0.33919743,BENIGN
-0.37741786,BENIGN
-0.3906829,BENIGN
-0.43157846,BENIGN
-0.45836025,BENIGN
-0.3509796,BENIGN
-0.34091145,BENIGN
-0.36909533,BENIGN
-0.3490769,BENIGN
-0.39275447,BENIGN
-0.35926604,BENIGN
-0.45245013,BENIGN
-0.4154026,BENIGN
-0.46524414,BENIGN
-0.40684938,BENIGN
-0.3830868,BENIGN
-0.34040186,BENIGN
-0.3458654,BENIGN
-0.35519537,BENIGN
-0.3392023,BENIGN
-0.33823574,BENIGN
-0.3562097,BENIGN
-0.33630234,BENIGN
-0.37640065,BENIGN
-0.38122717,BENIGN
-0.40284705,BENIGN
-0.62835014,BENIGN
-0.53680587,BENIGN
-0.33748436,BENIGN
-0.4013751,BENIGN
-0.33468288,BENIGN
-0.33903453,BENIGN
-0.36121777,BENIGN
-0.37295946,BENIGN
-0.35516447,BENIGN
-0.45866045,BENIGN
-0.33909804,BENIGN
-0.3594548,BENIGN
-0.3391561,BENIGN
-0.36523193,BENIGN
-0.4281569,BENIGN
-0.37059674,BENIGN
-0.36574402,BENIGN
-0.3459964,BENIGN
-0.3471817,BENIGN
-0.3894048,BENIGN
-0.33609772,BENIGN
-0.58121943,BENIGN
-0.35256365,BENIGN
-0.43575567,BENIGN
-0.35019624,BENIGN
-0.55237544,BENIGN
-0.40236375,BENIGN
-0.34995887,BENIGN
-0.38200435,BENIGN
-0.5564515,BENIGN
-0.39038387,BENIGN
-0.34408334,BENIGN
-0.39350787,BENIGN
-0.361514,BENIGN
-0.35531545,BENIGN
-0.37312743,BENIGN
-0.37744972,BENIGN
-0.48391822,BENIGN
-0.49127004,BENIGN
-0.3908448,BENIGN
-0.4494974,BENIGN
-0.35453084,BENIGN
-0.34120286,BENIGN
-0.38351032,BENIGN
-0.38628945,BENIGN
-0.33542755,BENIGN
-0.40986916,BENIGN
-0.3371076,BENIGN
-0.36268288,BENIGN
-0.35272232,BENIGN
-0.3944222,BENIGN
-0.37106004,BENIGN
-0.35549486,BENIGN
-0.38801238,BENIGN
-0.38512352,BENIGN
-0.3483277,BENIGN
-0.35472578,BENIGN
-0.36574402,BENIGN
-0.3675116,BENIGN
-0.58460075,BENIGN
-0.3886231,BENIGN
-0.37773156,BENIGN
-0.3821811,BENIGN
-0.3357759,BENIGN
-0.6393481,BENIGN
-0.36728084,BENIGN
-0.36847878,BENIGN
-0.46157798,BENIGN
-0.58024377,BENIGN
-0.3551631,BENIGN
-0.3721756,BENIGN
-0.3900533,BENIGN
-0.34232685,BENIGN
-0.4568234,BENIGN
-0.46242133,BENIGN
-0.3751113,BENIGN
-0.5057518,BENIGN
-0.369883,BENIGN
-0.33912128,BENIGN
-0.5236315,BENIGN
-0.3558526,BENIGN
-0.37758568,BENIGN
-0.35101125,BENIGN
-0.36881825,BENIGN
-0.39433232,BENIGN
-0.33413994,BENIGN
-0.34205917,BENIGN
-0.3399595,BENIGN
-0.34261292,BENIGN
-0.34366143,BENIGN
-0.4723129,BENIGN
-0.41495302,BENIGN
-0.6637365,BENIGN
-0.37494898,BENIGN
-0.68469894,BENIGN
-0.3426394,BENIGN
-0.45423168,BENIGN
-0.42954046,BENIGN
-0.46145314,BENIGN
-0.38185844,BENIGN
-0.401297,BENIGN
-0.35280985,BENIGN
-0.52615476,BENIGN
-0.3921523,BENIGN
-0.3396867,BENIGN
-0.38619357,BENIGN
-0.34082434,BENIGN
-0.4369779,BENIGN
-0.38719386,BENIGN
-0.35064992,BENIGN
-0.34004074,BENIGN
-0.34663194,BENIGN
-0.3395729,BENIGN
-0.3454634,BENIGN
-0.397111,BENIGN
-0.392749,BENIGN
-0.36972806,BENIGN
-0.35049433,BENIGN
-0.48284626,BENIGN
-0.35390747,BENIGN
-0.5493726,BENIGN
-0.40053317,BENIGN
-0.596313,BENIGN
-0.38559517,BENIGN
-0.4635142,BENIGN
-0.3370532,BENIGN
-0.34637028,BENIGN
-0.3766426,BENIGN
-0.37679222,BENIGN
-0.36533192,BENIGN
-0.3415246,BENIGN
-0.37756705,BENIGN
-0.3557047,BENIGN
-0.37068623,BENIGN
-0.33827534,BENIGN
-0.34628084,BENIGN
-0.35907996,BENIGN
-0.42031506,BENIGN
-0.34546164,BENIGN
-0.3671234,BENIGN
-0.34837797,BENIGN
-0.36831972,BENIGN
-0.35145628,BENIGN
-0.45107505,BENIGN
-0.37212986,BENIGN
-0.44833952,BENIGN
-0.36991277,BENIGN
-0.38590422,BENIGN
-0.34730524,BENIGN
-0.4597294,BENIGN
-0.4834187,BENIGN
-0.33369598,BENIGN
-0.33468288,BENIGN
-0.4733897,BENIGN
-0.40109566,BENIGN
-0.33327633,BENIGN
-0.337172,BENIGN
-0.5782319,BENIGN
-0.58933747,BENIGN
-0.34181255,BENIGN
-0.34283704,BENIGN
-0.34530422,BENIGN
-0.34117046,BENIGN
-0.33515596,BENIGN
-0.3832464,BENIGN
-0.37650213,BENIGN
-0.64265966,BENIGN
-0.44612813,BENIGN
-0.7016734,BENIGN
-0.41156414,BENIGN
-0.33864564,BENIGN
-0.33304003,BENIGN
-0.33422628,BENIGN
-0.34203607,BENIGN
-0.41359732,BENIGN
-0.40339443,BENIGN
-0.34800434,BENIGN
-0.3437584,BENIGN
-0.34320202,BENIGN
-0.39588773,BENIGN
-0.4113342,BENIGN
-0.33504048,BENIGN
-0.55385417,BENIGN
-0.5723109,BENIGN
-0.39732152,BENIGN
-0.37045148,BENIGN
-0.6660181,BENIGN
-0.33658925,BENIGN
-0.36575705,BENIGN
-0.34506387,BENIGN
-0.3961137,BENIGN
-0.36000392,BENIGN
-0.66967905,BENIGN
-0.44982356,BENIGN
-0.4607696,BENIGN
-0.3488818,BENIGN
-0.36879662,BENIGN
-0.3976752,BENIGN
-0.42969766,BENIGN
-0.3763504,BENIGN
-0.43809775,BENIGN
-0.34262308,BENIGN
-0.33649695,BENIGN
-0.43952566,BENIGN
-0.35143316,BENIGN
-0.39299798,BENIGN
-0.353997,BENIGN
-0.4563658,BENIGN
-0.34406778,BENIGN
-0.37277246,BENIGN
-0.4126238,BENIGN
-0.4761257,BENIGN
-0.4422872,BENIGN
-0.34030628,BENIGN
-0.33675665,BENIGN
-0.39125952,BENIGN
-0.4059457,BENIGN
-0.39221382,BENIGN
-0.3328192,BENIGN
-0.44456604,BENIGN
-0.3808522,BENIGN
-0.45119968,BENIGN
-0.37397745,BENIGN
-0.33722016,BENIGN
-0.40022877,BENIGN
-0.3822391,BENIGN
-0.37276682,BENIGN
-0.5334776,BENIGN
-0.4637054,BENIGN
-0.33331063,BENIGN
-0.34007537,BENIGN
-0.3637653,BENIGN
-0.39440197,BENIGN
-0.3696495,BENIGN
-0.4016344,BENIGN
-0.4416919,BENIGN
-0.39040452,BENIGN
-0.33992672,BENIGN
-0.3952536,BENIGN
-0.3802905,BENIGN
-0.37797722,BENIGN
-0.34495038,BENIGN
-0.39731446,BENIGN
-0.34553066,BENIGN
-0.39544484,BENIGN
-0.4198859,BENIGN
-0.3392301,BENIGN
-0.3503566,BENIGN
-0.37357447,BENIGN
-0.5632574,BENIGN
-0.3483333,BENIGN
-0.36996883,BENIGN
-0.34583837,BENIGN
-0.34138864,BENIGN
-0.5108935,BENIGN
-0.38837996,BENIGN
-0.37213677,BENIGN
-0.33799022,BENIGN
-0.34479347,BENIGN
-0.35461095,BENIGN
-0.35689744,BENIGN
-0.34192485,BENIGN
-0.6238018,BENIGN
-0.5596404,BENIGN
-0.3411682,BENIGN
-0.34378907,BENIGN
-0.35100958,BENIGN
-0.36872712,BENIGN
-0.5291545,BENIGN
-0.3470997,BENIGN
-0.4053799,BENIGN
-0.38587183,BENIGN
-0.34917492,BENIGN
-0.58199275,BENIGN
-0.43288684,BENIGN
-0.40604696,BENIGN
-0.40513104,BENIGN
-0.43986365,BENIGN
-0.33204183,BENIGN
-0.39528784,BENIGN
-0.34833953,BENIGN
-0.3691857,BENIGN
-0.3577497,BENIGN
-0.56192064,BENIGN
-0.34567925,BENIGN
-0.3433608,BENIGN
-0.39154503,BENIGN
-0.34026366,BENIGN
-0.3808072,BENIGN
-0.47870415,BENIGN
-0.3419621,BENIGN
-0.56942487,BENIGN
-0.34047797,BENIGN
-0.3459964,BENIGN
-0.33724448,BENIGN
-0.34029698,BENIGN
-0.4247319,BENIGN
-0.35616547,BENIGN
-0.33609313,BENIGN
-0.34996426,BENIGN
-0.399979,BENIGN
-0.35405278,BENIGN
-0.35908005,BENIGN
-0.35613012,BENIGN
-0.34912547,BENIGN
-0.34777424,BENIGN
-0.33965814,BENIGN
-0.3434997,BENIGN
-0.33995008,BENIGN
-0.43149012,BENIGN
-0.37236348,BENIGN
-0.36879662,BENIGN
-0.33300194,BENIGN
-0.3406376,BENIGN
-0.3529841,BENIGN
-0.43239266,BENIGN
-0.38669917,BENIGN
-0.5138597,BENIGN
-0.38523397,BENIGN
-0.38850695,BENIGN
-0.34754744,BENIGN
-0.33377174,BENIGN
-0.34908268,BENIGN
-0.57171166,BENIGN
-0.37990174,BENIGN
-0.33974525,BENIGN
-0.3494668,BENIGN
-0.33969843,BENIGN
-0.34009644,BENIGN
-0.39113247,BENIGN
-0.34746358,BENIGN
-0.39208686,BENIGN
-0.41320628,BENIGN
-0.4040403,BENIGN
-0.33774072,BENIGN
-0.4767717,BENIGN
-0.33322018,BENIGN
-0.39241743,BENIGN
-0.33886242,BENIGN
-0.39561957,BENIGN
-0.37481,BENIGN
-0.36676708,BENIGN
-0.38305083,BENIGN
-0.36965078,BENIGN
-0.45455003,BENIGN
-0.35781938,BENIGN
-0.34380603,BENIGN
-0.34125167,BENIGN
-0.41327256,BENIGN
-0.3531451,BENIGN
-0.3860368,BENIGN
-0.39493832,BENIGN
-0.37978753,BENIGN
-0.3651347,BENIGN
-0.3474407,BENIGN
-0.3885854,BENIGN
-0.40573615,BENIGN
-0.38549054,BENIGN
-0.42160663,BENIGN
-0.4616266,BENIGN
-0.35317633,BENIGN
-0.35067388,BENIGN
-0.4481461,BENIGN
-0.5239634,BENIGN
-0.34201536,BENIGN
-0.5029043,BENIGN
-0.52400064,BENIGN
-0.42897457,BENIGN
-0.36588112,BENIGN
-0.34604567,BENIGN
-0.37092245,BENIGN
-0.45194945,BENIGN
-0.34980512,BENIGN
-0.37294558,BENIGN
-0.34377724,BENIGN
-0.34852323,BENIGN
-0.4528045,BENIGN
-0.41660172,BENIGN
-0.36684585,BENIGN
-0.36066666,BENIGN
-0.3453924,BENIGN
-0.37415418,BENIGN
-0.3403547,BENIGN
-0.36879662,BENIGN
-0.34889725,BENIGN
-0.35192394,BENIGN
-0.35897014,BENIGN
-0.348449,BENIGN
-0.44828868,BENIGN
-0.40771055,BENIGN
-0.38394663,BENIGN
-0.36978245,BENIGN
-0.36724833,BENIGN
-0.53829056,BENIGN
-0.33668014,BENIGN
-0.35255504,BENIGN
-0.39926618,BENIGN
-0.33901188,BENIGN
-0.33881685,BENIGN
-0.44005525,BENIGN
-0.49471822,BENIGN
-0.36683515,BENIGN
-0.39728442,BENIGN
-0.3435896,BENIGN
-0.5398461,BENIGN
-0.51015073,BENIGN
-0.3365929,BENIGN
